image_id,label,label_idx,mean_greenness_index,chlorosis_index,lesion_area_ratio,glcm_contrast,split
LEAF_BACT_10288.jpg,Bacterial_Blight,0,0.4019,0.3265,0.3484,36.89,train
LEAF_BROW_10289.jpg,Brown_Spot,1,0.4987,0.3284,0.1884,44.92,train
LEAF_TUNG_10290.jpg,Tungro_Virus,4,0.3261,0.4895,0.2737,23.89,test
LEAF_BACT_10291.jpg,Bacterial_Blight,0,0.4998,0.3852,0.3762,38.48,train
LEAF_BROW_10292.jpg,Brown_Spot,1,0.5819,0.204,0.1534,48.4,train
LEAF_LEAF_10293.jpg,Leaf_Blast,2,0.4564,0.3244,0.2772,49.79,train
LEAF_BROW_10294.jpg,Brown_Spot,1,0.5643,0.2275,0.2811,60.98,train
LEAF_TUNG_10295.jpg,Tungro_Virus,4,0.3023,0.5922,0.4879,35.25,train
LEAF_LEAF_10296.jpg,Leaf_Blast,2,0.3487,0.2959,0.3096,66.07,train
LEAF_HEAL_10297.jpg,Healthy_Leaf,3,0.7445,0.0415,0.0,15.29,train
LEAF_BACT_10298.jpg,Bacterial_Blight,0,0.4846,0.3423,0.3682,34.45,train
LEAF_HEAL_10299.jpg,Healthy_Leaf,3,0.7545,0.0111,0.0,12.69,test
LEAF_TUNG_10300.jpg,Tungro_Virus,4,0.2984,0.6209,0.4817,27.87,val
LEAF_BACT_10301.jpg,Bacterial_Blight,0,0.4751,0.3358,0.3267,42.41,train
LEAF_BACT_10302.jpg,Bacterial_Blight,0,0.5631,0.4103,0.4248,35.16,test
LEAF_BACT_10303.jpg,Bacterial_Blight,0,0.3335,0.392,0.349,44.84,train
LEAF_HEAL_10304.jpg,Healthy_Leaf,3,0.8183,0.0362,0.0,10.06,train
LEAF_HEAL_10305.jpg,Healthy_Leaf,3,0.7859,0.0567,0.0,11.64,test
LEAF_BROW_10306.jpg,Brown_Spot,1,0.4817,0.2242,0.2379,49.57,train
LEAF_BROW_10307.jpg,Brown_Spot,1,0.4685,0.2602,0.2315,46.45,train
LEAF_TUNG_10308.jpg,Tungro_Virus,4,0.3359,0.5764,0.5649,33.73,train
LEAF_TUNG_10309.jpg,Tungro_Virus,4,0.2487,0.5596,0.4533,26.93,train
LEAF_HEAL_10310.jpg,Healthy_Leaf,3,0.7397,0.0519,0.0,13.04,train
LEAF_HEAL_10311.jpg,Healthy_Leaf,3,0.7952,0.0339,0.0,8.59,val
LEAF_LEAF_10312.jpg,Leaf_Blast,2,0.4427,0.1432,0.3051,58.95,train
LEAF_HEAL_10313.jpg,Healthy_Leaf,3,0.7517,0.0318,0.0,11.17,val
LEAF_HEAL_10314.jpg,Healthy_Leaf,3,0.6785,0.0096,0.0,14.99,val
LEAF_LEAF_10315.jpg,Leaf_Blast,2,0.453,0.3095,0.3835,46.47,train
LEAF_HEAL_10316.jpg,Healthy_Leaf,3,0.7599,0.0505,0.0,11.48,train
LEAF_HEAL_10317.jpg,Healthy_Leaf,3,0.8189,0.0013,0.0,12.75,train
LEAF_BACT_10318.jpg,Bacterial_Blight,0,0.5623,0.301,0.3779,41.34,train
LEAF_BROW_10319.jpg,Brown_Spot,1,0.5391,0.2825,0.162,45.9,train
LEAF_LEAF_10320.jpg,Leaf_Blast,2,0.4613,0.377,0.3728,51.56,train
LEAF_BROW_10321.jpg,Brown_Spot,1,0.5045,0.2711,0.1939,49.5,test
LEAF_HEAL_10322.jpg,Healthy_Leaf,3,0.8244,0.0295,0.0,13.82,train
LEAF_HEAL_10323.jpg,Healthy_Leaf,3,0.7607,0.0218,0.0,12.68,train
LEAF_BACT_10324.jpg,Bacterial_Blight,0,0.3292,0.3622,0.1915,41.9,train
LEAF_HEAL_10325.jpg,Healthy_Leaf,3,0.8014,0.058,0.0,14.3,train
LEAF_BACT_10326.jpg,Bacterial_Blight,0,0.4972,0.4241,0.2681,38.42,test
LEAF_TUNG_10327.jpg,Tungro_Virus,4,0.292,0.5213,0.4536,29.39,train
LEAF_BACT_10328.jpg,Bacterial_Blight,0,0.5731,0.3959,0.3714,41.27,train
LEAF_BROW_10329.jpg,Brown_Spot,1,0.7081,0.3237,0.1989,50.31,train
LEAF_LEAF_10330.jpg,Leaf_Blast,2,0.4684,0.3855,0.5075,44.9,train
LEAF_BACT_10331.jpg,Bacterial_Blight,0,0.5426,0.3646,0.1278,40.12,train
LEAF_HEAL_10332.jpg,Healthy_Leaf,3,0.7872,0.0858,0.0,12.71,train
LEAF_BROW_10333.jpg,Brown_Spot,1,0.4892,0.1396,0.2068,32.59,train
LEAF_LEAF_10334.jpg,Leaf_Blast,2,0.3785,0.2531,0.3316,52.05,train
LEAF_BACT_10335.jpg,Bacterial_Blight,0,0.5668,0.3453,0.3584,51.65,train
LEAF_TUNG_10336.jpg,Tungro_Virus,4,0.2733,0.5645,0.3614,29.07,train
LEAF_LEAF_10337.jpg,Leaf_Blast,2,0.4485,0.3753,0.3141,47.43,train
LEAF_BROW_10338.jpg,Brown_Spot,1,0.5782,0.2409,0.2663,54.19,train
LEAF_HEAL_10339.jpg,Healthy_Leaf,3,0.7872,0.0277,0.0,11.08,train
LEAF_LEAF_10340.jpg,Leaf_Blast,2,0.4774,0.2378,0.3224,62.65,train
LEAF_BACT_10341.jpg,Bacterial_Blight,0,0.4407,0.4107,0.3065,44.13,train
LEAF_LEAF_10342.jpg,Leaf_Blast,2,0.5426,0.3145,0.4183,54.67,train
LEAF_TUNG_10343.jpg,Tungro_Virus,4,0.3582,0.5847,0.3755,21.21,train
LEAF_LEAF_10344.jpg,Leaf_Blast,2,0.3984,0.1628,0.4159,57.99,val
LEAF_HEAL_10345.jpg,Healthy_Leaf,3,0.8444,0.0768,0.0,11.01,train
LEAF_BROW_10346.jpg,Brown_Spot,1,0.5014,0.3217,0.2517,47.93,test
LEAF_TUNG_10347.jpg,Tungro_Virus,4,0.2108,0.5245,0.2664,32.68,train
LEAF_HEAL_10348.jpg,Healthy_Leaf,3,0.7307,0.0696,0.0,11.99,train
LEAF_TUNG_10349.jpg,Tungro_Virus,4,0.2471,0.5028,0.407,28.2,train
LEAF_BROW_10350.jpg,Brown_Spot,1,0.5087,0.2425,0.1772,51.66,train
LEAF_BROW_10351.jpg,Brown_Spot,1,0.4372,0.3446,0.1923,44.72,train
LEAF_LEAF_10352.jpg,Leaf_Blast,2,0.3583,0.2929,0.3868,44.31,train
LEAF_HEAL_10353.jpg,Healthy_Leaf,3,0.7619,0.0039,0.0,11.79,test
LEAF_BACT_10354.jpg,Bacterial_Blight,0,0.4725,0.3937,0.3392,42.52,val
LEAF_TUNG_10355.jpg,Tungro_Virus,4,0.2276,0.4611,0.5029,19.84,train
LEAF_LEAF_10356.jpg,Leaf_Blast,2,0.5758,0.3175,0.3303,60.59,train
LEAF_BROW_10357.jpg,Brown_Spot,1,0.4317,0.2067,0.2237,47.96,train
LEAF_LEAF_10358.jpg,Leaf_Blast,2,0.4363,0.2224,0.3315,68.34,train
LEAF_TUNG_10359.jpg,Tungro_Virus,4,0.3375,0.652,0.6461,32.51,train
LEAF_BROW_10360.jpg,Brown_Spot,1,0.5179,0.2216,0.1285,46.45,test
LEAF_TUNG_10361.jpg,Tungro_Virus,4,0.336,0.7215,0.4138,29.12,val
LEAF_BROW_10362.jpg,Brown_Spot,1,0.5113,0.1914,0.2192,47.34,test
LEAF_LEAF_10363.jpg,Leaf_Blast,2,0.3342,0.241,0.4076,46.92,train
LEAF_LEAF_10364.jpg,Leaf_Blast,2,0.6673,0.2811,0.4575,49.64,val
LEAF_LEAF_10365.jpg,Leaf_Blast,2,0.5433,0.2857,0.3378,59.02,train
LEAF_LEAF_10366.jpg,Leaf_Blast,2,0.6066,0.2831,0.4357,59.71,train
LEAF_BROW_10367.jpg,Brown_Spot,1,0.6002,0.2234,0.1663,40.9,test
LEAF_BACT_10368.jpg,Bacterial_Blight,0,0.4372,0.4314,0.3612,41.58,train
LEAF_HEAL_10369.jpg,Healthy_Leaf,3,0.8149,0.0636,0.0,13.67,train
LEAF_BACT_10370.jpg,Bacterial_Blight,0,0.516,0.3308,0.3181,29.8,train
LEAF_BROW_10371.jpg,Brown_Spot,1,0.4057,0.2553,0.2119,45.18,train
LEAF_BACT_10372.jpg,Bacterial_Blight,0,0.5287,0.4673,0.3202,37.1,train
LEAF_BROW_10373.jpg,Brown_Spot,1,0.5258,0.2001,0.1742,50.24,test
LEAF_BROW_10374.jpg,Brown_Spot,1,0.4759,0.2361,0.258,35.76,train
LEAF_TUNG_10375.jpg,Tungro_Virus,4,0.312,0.4478,0.5703,24.58,test
LEAF_LEAF_10376.jpg,Leaf_Blast,2,0.4768,0.4531,0.2339,47.46,train
LEAF_BROW_10377.jpg,Brown_Spot,1,0.5332,0.2922,0.2536,46.42,train
LEAF_BACT_10378.jpg,Bacterial_Blight,0,0.5896,0.3357,0.3912,28.83,train
LEAF_LEAF_10379.jpg,Leaf_Blast,2,0.4478,0.2562,0.3514,58.69,train
LEAF_HEAL_10380.jpg,Healthy_Leaf,3,0.7284,0.0228,0.0,14.75,train
LEAF_BROW_10381.jpg,Brown_Spot,1,0.571,0.2256,0.2816,41.02,test
LEAF_BROW_10382.jpg,Brown_Spot,1,0.5042,0.2878,0.2161,56.89,train
LEAF_LEAF_10383.jpg,Leaf_Blast,2,0.4918,0.2429,0.3672,52.48,val
LEAF_TUNG_10384.jpg,Tungro_Virus,4,0.2567,0.6647,0.4703,26.86,train
LEAF_BACT_10385.jpg,Bacterial_Blight,0,0.5126,0.3725,0.1,38.08,train
LEAF_BACT_10386.jpg,Bacterial_Blight,0,0.3676,0.295,0.4188,36.4,test
LEAF_BACT_10387.jpg,Bacterial_Blight,0,0.4504,0.5062,0.2982,39.83,train
LEAF_LEAF_10388.jpg,Leaf_Blast,2,0.3906,0.2707,0.4647,57.67,train
LEAF_LEAF_10389.jpg,Leaf_Blast,2,0.5738,0.2467,0.3673,50.96,train
LEAF_BROW_10390.jpg,Brown_Spot,1,0.3979,0.256,0.1285,38.2,train
LEAF_BACT_10391.jpg,Bacterial_Blight,0,0.4626,0.2217,0.3823,25.95,train
LEAF_BACT_10392.jpg,Bacterial_Blight,0,0.523,0.3775,0.4814,39.08,train
LEAF_HEAL_10393.jpg,Healthy_Leaf,3,0.786,0.071,0.0,12.02,train
LEAF_BACT_10394.jpg,Bacterial_Blight,0,0.4954,0.4389,0.2606,27.19,train
LEAF_BACT_10395.jpg,Bacterial_Blight,0,0.5004,0.4393,0.2119,41.35,train
LEAF_BROW_10396.jpg,Brown_Spot,1,0.5674,0.2302,0.2092,40.54,train
LEAF_HEAL_10397.jpg,Healthy_Leaf,3,0.7401,0.0261,0.0,12.42,test
LEAF_TUNG_10398.jpg,Tungro_Virus,4,0.3522,0.5841,0.4294,25.4,train
LEAF_BACT_10399.jpg,Bacterial_Blight,0,0.5071,0.3203,0.3515,45.06,train
LEAF_HEAL_10400.jpg,Healthy_Leaf,3,0.7151,0.0716,0.0,10.16,train
LEAF_TUNG_10401.jpg,Tungro_Virus,4,0.3709,0.559,0.2664,29.32,train
LEAF_BACT_10402.jpg,Bacterial_Blight,0,0.5296,0.3147,0.3075,38.19,train
LEAF_LEAF_10403.jpg,Leaf_Blast,2,0.4968,0.2629,0.3702,57.89,train
LEAF_LEAF_10404.jpg,Leaf_Blast,2,0.4006,0.2605,0.3425,50.59,train
LEAF_BACT_10405.jpg,Bacterial_Blight,0,0.3814,0.4069,0.3497,38.24,train
LEAF_BROW_10406.jpg,Brown_Spot,1,0.5432,0.2142,0.2294,45.98,train
LEAF_HEAL_10407.jpg,Healthy_Leaf,3,0.7821,0.0405,0.0,13.64,test
LEAF_HEAL_10408.jpg,Healthy_Leaf,3,0.7758,0.0151,0.0,10.58,train
LEAF_HEAL_10409.jpg,Healthy_Leaf,3,0.8215,0.0446,0.0,10.09,val
LEAF_LEAF_10410.jpg,Leaf_Blast,2,0.4995,0.2855,0.4066,43.11,train
LEAF_BROW_10411.jpg,Brown_Spot,1,0.5529,0.2857,0.2108,39.76,train
LEAF_LEAF_10412.jpg,Leaf_Blast,2,0.3863,0.3237,0.2818,41.04,test
LEAF_TUNG_10413.jpg,Tungro_Virus,4,0.2394,0.4517,0.4748,28.6,test
LEAF_LEAF_10414.jpg,Leaf_Blast,2,0.5454,0.2585,0.3866,40.94,train
LEAF_HEAL_10415.jpg,Healthy_Leaf,3,0.7445,0.028,0.0,9.45,train
LEAF_BACT_10416.jpg,Bacterial_Blight,0,0.4826,0.3928,0.3048,30.3,train
LEAF_LEAF_10417.jpg,Leaf_Blast,2,0.6087,0.2436,0.4362,57.45,test
LEAF_TUNG_10418.jpg,Tungro_Virus,4,0.3026,0.6929,0.4095,26.56,train
LEAF_LEAF_10419.jpg,Leaf_Blast,2,0.1723,0.2614,0.2576,49.44,train
LEAF_BACT_10420.jpg,Bacterial_Blight,0,0.5155,0.3807,0.3768,44.33,val
LEAF_BROW_10421.jpg,Brown_Spot,1,0.4942,0.3019,0.2644,39.29,test
LEAF_LEAF_10422.jpg,Leaf_Blast,2,0.4838,0.2599,0.2,56.83,train
LEAF_TUNG_10423.jpg,Tungro_Virus,4,0.1665,0.5215,0.3477,23.88,train
LEAF_HEAL_10424.jpg,Healthy_Leaf,3,0.7425,0.0643,0.0,14.14,val
LEAF_BROW_10425.jpg,Brown_Spot,1,0.4456,0.1901,0.2718,48.48,train
LEAF_BROW_10426.jpg,Brown_Spot,1,0.6222,0.164,0.1841,46.37,train
LEAF_HEAL_10427.jpg,Healthy_Leaf,3,0.804,0.0286,0.0,13.64,train
LEAF_BROW_10428.jpg,Brown_Spot,1,0.5274,0.1706,0.2676,50.82,train
LEAF_LEAF_10429.jpg,Leaf_Blast,2,0.5143,0.1384,0.3641,59.57,train
LEAF_TUNG_10430.jpg,Tungro_Virus,4,0.3797,0.667,0.5424,26.31,val
LEAF_BACT_10431.jpg,Bacterial_Blight,0,0.5341,0.3021,0.2222,43.29,train
LEAF_TUNG_10432.jpg,Tungro_Virus,4,0.3763,0.3887,0.4425,29.82,val
LEAF_BROW_10433.jpg,Brown_Spot,1,0.4826,0.247,0.2473,49.64,val
LEAF_LEAF_10434.jpg,Leaf_Blast,2,0.3699,0.4273,0.3536,50.33,val
LEAF_LEAF_10435.jpg,Leaf_Blast,2,0.4715,0.2303,0.3248,44.18,test
LEAF_HEAL_10436.jpg,Healthy_Leaf,3,0.7294,0.027,0.0,14.04,train
LEAF_LEAF_10437.jpg,Leaf_Blast,2,0.4556,0.2552,0.2598,44.29,train
LEAF_LEAF_10438.jpg,Leaf_Blast,2,0.5474,0.2392,0.2883,50.94,val
LEAF_BROW_10439.jpg,Brown_Spot,1,0.6469,0.2171,0.1941,44.02,train
LEAF_TUNG_10440.jpg,Tungro_Virus,4,0.4032,0.6717,0.3315,30.08,train
LEAF_HEAL_10441.jpg,Healthy_Leaf,3,0.7653,0.0294,0.0,11.49,test
LEAF_BACT_10442.jpg,Bacterial_Blight,0,0.3465,0.3003,0.3262,45.57,val
LEAF_BROW_10443.jpg,Brown_Spot,1,0.4771,0.1946,0.1203,40.03,train
LEAF_BROW_10444.jpg,Brown_Spot,1,0.4736,0.2974,0.1428,45.53,train
LEAF_BACT_10445.jpg,Bacterial_Blight,0,0.5117,0.375,0.3349,38.99,train
LEAF_LEAF_10446.jpg,Leaf_Blast,2,0.385,0.3833,0.4412,40.98,train
LEAF_LEAF_10447.jpg,Leaf_Blast,2,0.5241,0.285,0.3749,63.65,train
LEAF_BROW_10448.jpg,Brown_Spot,1,0.5707,0.2522,0.2046,43.04,test
LEAF_BROW_10449.jpg,Brown_Spot,1,0.4064,0.2307,0.2452,39.81,val
LEAF_TUNG_10450.jpg,Tungro_Virus,4,0.3115,0.4516,0.4061,34.71,train
LEAF_LEAF_10451.jpg,Leaf_Blast,2,0.4106,0.4098,0.4661,57.65,train
LEAF_BACT_10452.jpg,Bacterial_Blight,0,0.4021,0.4016,0.3654,34.51,train
LEAF_BACT_10453.jpg,Bacterial_Blight,0,0.4104,0.4823,0.2959,46.07,train
LEAF_TUNG_10454.jpg,Tungro_Virus,4,0.3798,0.6126,0.4953,22.4,train
LEAF_HEAL_10455.jpg,Healthy_Leaf,3,0.7903,0.0431,0.0,15.92,train
LEAF_BROW_10456.jpg,Brown_Spot,1,0.5308,0.2883,0.1169,46.71,train
LEAF_TUNG_10457.jpg,Tungro_Virus,4,0.3864,0.6313,0.6641,25.0,train
LEAF_HEAL_10458.jpg,Healthy_Leaf,3,0.6992,-0.0007,0.0,13.58,train
LEAF_HEAL_10459.jpg,Healthy_Leaf,3,0.7892,0.0304,0.0,8.95,train
LEAF_BROW_10460.jpg,Brown_Spot,1,0.4717,0.2502,0.2676,44.9,train
LEAF_HEAL_10461.jpg,Healthy_Leaf,3,0.8675,0.0196,0.0,11.1,train
LEAF_BACT_10462.jpg,Bacterial_Blight,0,0.4406,0.4126,0.2369,38.68,train
LEAF_BACT_10463.jpg,Bacterial_Blight,0,0.4932,0.3195,0.2306,38.5,train
LEAF_BROW_10464.jpg,Brown_Spot,1,0.4038,0.3024,0.192,40.99,test
LEAF_TUNG_10465.jpg,Tungro_Virus,4,0.3803,0.4884,0.3137,30.83,test
LEAF_BACT_10466.jpg,Bacterial_Blight,0,0.4807,0.4439,0.1488,31.0,test
LEAF_HEAL_10467.jpg,Healthy_Leaf,3,0.7807,0.0435,0.0,12.83,val
LEAF_BROW_10468.jpg,Brown_Spot,1,0.4428,0.268,0.1607,48.21,train
LEAF_BROW_10469.jpg,Brown_Spot,1,0.5278,0.3372,0.2031,47.55,train
LEAF_BACT_10470.jpg,Bacterial_Blight,0,0.4885,0.2884,0.2066,41.0,train
LEAF_BROW_10471.jpg,Brown_Spot,1,0.4684,0.2151,0.2268,47.67,train
LEAF_BROW_10472.jpg,Brown_Spot,1,0.6139,0.1335,0.2852,51.33,train
LEAF_LEAF_10473.jpg,Leaf_Blast,2,0.5312,0.2831,0.3994,67.53,train
LEAF_LEAF_10474.jpg,Leaf_Blast,2,0.4231,0.2447,0.389,46.36,train
LEAF_BROW_10475.jpg,Brown_Spot,1,0.5108,0.2588,0.0589,46.56,train
LEAF_HEAL_10476.jpg,Healthy_Leaf,3,0.7777,0.0247,0.0,16.56,train
LEAF_BROW_10477.jpg,Brown_Spot,1,0.5871,0.3122,0.2279,47.17,train
LEAF_BROW_10478.jpg,Brown_Spot,1,0.5437,0.2381,0.3058,47.0,test
LEAF_LEAF_10479.jpg,Leaf_Blast,2,0.4262,0.2871,0.2872,50.07,train
LEAF_TUNG_10480.jpg,Tungro_Virus,4,0.3764,0.5953,0.394,27.22,val
LEAF_BROW_10481.jpg,Brown_Spot,1,0.4736,0.1961,0.1787,37.47,train
LEAF_BROW_10482.jpg,Brown_Spot,1,0.417,0.3381,0.203,52.74,train
LEAF_BACT_10483.jpg,Bacterial_Blight,0,0.5574,0.3675,0.4888,39.34,train
LEAF_HEAL_10484.jpg,Healthy_Leaf,3,0.8557,0.0679,0.0,13.33,val
LEAF_HEAL_10485.jpg,Healthy_Leaf,3,0.7228,0.0411,0.0,14.65,val
LEAF_BACT_10486.jpg,Bacterial_Blight,0,0.6021,0.3891,0.3106,39.78,val
LEAF_LEAF_10487.jpg,Leaf_Blast,2,0.4674,0.3549,0.378,65.05,train
LEAF_LEAF_10488.jpg,Leaf_Blast,2,0.5388,0.2309,0.434,47.59,train
LEAF_BACT_10489.jpg,Bacterial_Blight,0,0.3994,0.431,0.3075,31.14,train
LEAF_HEAL_10490.jpg,Healthy_Leaf,3,0.7816,0.0631,0.0,11.66,train
LEAF_HEAL_10491.jpg,Healthy_Leaf,3,0.8263,0.018,0.0,12.7,train
LEAF_BROW_10492.jpg,Brown_Spot,1,0.5163,0.2091,0.1834,38.92,train
LEAF_BROW_10493.jpg,Brown_Spot,1,0.5691,0.3022,0.2522,49.28,train
LEAF_BACT_10494.jpg,Bacterial_Blight,0,0.5408,0.323,0.4348,35.7,train
LEAF_BACT_10495.jpg,Bacterial_Blight,0,0.4747,0.36,0.3593,35.31,train
LEAF_BROW_10496.jpg,Brown_Spot,1,0.5247,0.2835,0.2025,42.19,train
LEAF_BACT_10497.jpg,Bacterial_Blight,0,0.5316,0.4497,0.2551,39.84,test
LEAF_BROW_10498.jpg,Brown_Spot,1,0.5421,0.2451,0.1898,52.29,train
LEAF_BROW_10499.jpg,Brown_Spot,1,0.4782,0.1899,0.2615,53.01,train
LEAF_HEAL_10500.jpg,Healthy_Leaf,3,0.8115,0.0614,0.0,16.54,train
LEAF_TUNG_10501.jpg,Tungro_Virus,4,0.418,0.7204,0.6269,26.03,train
LEAF_BROW_10502.jpg,Brown_Spot,1,0.5693,0.258,0.2076,48.36,train
LEAF_BACT_10503.jpg,Bacterial_Blight,0,0.5695,0.413,0.3753,45.99,train
LEAF_LEAF_10504.jpg,Leaf_Blast,2,0.5452,0.382,0.4002,50.88,train
LEAF_LEAF_10505.jpg,Leaf_Blast,2,0.539,0.3754,0.2319,58.07,train
LEAF_LEAF_10506.jpg,Leaf_Blast,2,0.3535,0.3261,0.3142,64.74,train
LEAF_HEAL_10507.jpg,Healthy_Leaf,3,0.8062,0.0666,0.0,14.19,val
LEAF_TUNG_10508.jpg,Tungro_Virus,4,0.35,0.5016,0.7562,23.59,train
LEAF_BROW_10509.jpg,Brown_Spot,1,0.4981,0.2576,0.2659,34.57,train
LEAF_BACT_10510.jpg,Bacterial_Blight,0,0.569,0.3316,0.3081,42.66,test
LEAF_HEAL_10511.jpg,Healthy_Leaf,3,0.7931,0.0486,0.0,11.82,test
LEAF_BACT_10512.jpg,Bacterial_Blight,0,0.4084,0.4398,0.3431,38.37,train
LEAF_HEAL_10513.jpg,Healthy_Leaf,3,0.7709,0.0303,0.0,13.19,test
LEAF_BACT_10514.jpg,Bacterial_Blight,0,0.5047,0.34,0.3058,34.7,train
LEAF_BROW_10515.jpg,Brown_Spot,1,0.4707,0.1649,0.1922,41.32,train
LEAF_BROW_10516.jpg,Brown_Spot,1,0.5936,0.2309,0.1852,53.22,train
LEAF_BACT_10517.jpg,Bacterial_Blight,0,0.3889,0.3572,0.3466,42.41,train
LEAF_BACT_10518.jpg,Bacterial_Blight,0,0.4496,0.2649,0.308,44.76,train
LEAF_LEAF_10519.jpg,Leaf_Blast,2,0.4726,0.2184,0.3516,42.02,train
LEAF_BACT_10520.jpg,Bacterial_Blight,0,0.5425,0.2669,0.2885,32.07,val
LEAF_LEAF_10521.jpg,Leaf_Blast,2,0.2642,0.3791,0.4114,49.1,train
LEAF_HEAL_10522.jpg,Healthy_Leaf,3,0.8203,0.0163,0.0,11.5,train
LEAF_HEAL_10523.jpg,Healthy_Leaf,3,0.6138,0.0106,0.0,11.65,test
LEAF_BROW_10524.jpg,Brown_Spot,1,0.5925,0.2237,0.1021,42.05,train
LEAF_TUNG_10525.jpg,Tungro_Virus,4,0.3407,0.601,0.3245,26.6,train
LEAF_BROW_10526.jpg,Brown_Spot,1,0.7079,0.1452,0.2718,39.65,train
LEAF_BACT_10527.jpg,Bacterial_Blight,0,0.5122,0.3255,0.2628,40.21,train
LEAF_TUNG_10528.jpg,Tungro_Virus,4,0.2942,0.5854,0.4945,26.6,val
LEAF_BROW_10529.jpg,Brown_Spot,1,0.4503,0.2558,0.1693,47.41,train
LEAF_HEAL_10530.jpg,Healthy_Leaf,3,0.8034,0.0264,0.0,11.15,test
LEAF_BROW_10531.jpg,Brown_Spot,1,0.5407,0.2688,0.3012,49.13,train
LEAF_LEAF_10532.jpg,Leaf_Blast,2,0.3928,0.2817,0.4246,51.81,train
LEAF_BROW_10533.jpg,Brown_Spot,1,0.4741,0.2134,0.2158,50.34,train
LEAF_HEAL_10534.jpg,Healthy_Leaf,3,0.7778,0.0157,0.0,16.38,test
LEAF_HEAL_10535.jpg,Healthy_Leaf,3,0.7099,0.0634,0.0,11.77,train
LEAF_BACT_10536.jpg,Bacterial_Blight,0,0.4321,0.3134,0.5128,39.11,test
LEAF_LEAF_10537.jpg,Leaf_Blast,2,0.3979,0.3001,0.3551,48.41,train
LEAF_HEAL_10538.jpg,Healthy_Leaf,3,0.7023,0.034,0.0,13.0,train
LEAF_BACT_10539.jpg,Bacterial_Blight,0,0.4085,0.4533,0.281,45.15,train
LEAF_HEAL_10540.jpg,Healthy_Leaf,3,0.7493,0.0551,0.0,10.26,train
LEAF_TUNG_10541.jpg,Tungro_Virus,4,0.2816,0.5667,0.6034,28.55,train
LEAF_BROW_10542.jpg,Brown_Spot,1,0.5554,0.2598,0.2617,36.23,train
LEAF_BROW_10543.jpg,Brown_Spot,1,0.5432,0.2767,0.1622,39.11,test
LEAF_BACT_10544.jpg,Bacterial_Blight,0,0.5593,0.4423,0.2329,31.6,train
LEAF_BROW_10545.jpg,Brown_Spot,1,0.4626,0.1874,0.1919,38.07,test
LEAF_BACT_10546.jpg,Bacterial_Blight,0,0.3924,0.3979,0.3156,40.42,train
LEAF_BROW_10547.jpg,Brown_Spot,1,0.6653,0.2314,0.2695,49.9,train
LEAF_TUNG_10548.jpg,Tungro_Virus,4,0.354,0.6359,0.5135,23.53,train
LEAF_BROW_10549.jpg,Brown_Spot,1,0.5011,0.2797,0.1537,50.54,train
LEAF_BACT_10550.jpg,Bacterial_Blight,0,0.4131,0.2669,0.3383,46.56,train
LEAF_LEAF_10551.jpg,Leaf_Blast,2,0.5124,0.1863,0.2412,50.33,train
LEAF_LEAF_10552.jpg,Leaf_Blast,2,0.4278,0.3501,0.4267,60.76,test
LEAF_HEAL_10553.jpg,Healthy_Leaf,3,0.8755,0.0562,0.0,12.07,train
LEAF_BACT_10554.jpg,Bacterial_Blight,0,0.5487,0.408,0.3605,38.89,train
LEAF_BACT_10555.jpg,Bacterial_Blight,0,0.407,0.3889,0.2656,40.12,train
LEAF_BACT_10556.jpg,Bacterial_Blight,0,0.6465,0.2753,0.3666,37.67,train
LEAF_BACT_10557.jpg,Bacterial_Blight,0,0.5161,0.3878,0.2959,30.4,train
LEAF_BROW_10558.jpg,Brown_Spot,1,0.5036,0.1567,0.2817,47.58,train
LEAF_BROW_10559.jpg,Brown_Spot,1,0.5503,0.3077,0.1889,38.53,train
LEAF_LEAF_10560.jpg,Leaf_Blast,2,0.3991,0.3864,0.3442,48.11,val
LEAF_HEAL_10561.jpg,Healthy_Leaf,3,0.7149,0.0242,0.0,8.03,train
LEAF_TUNG_10562.jpg,Tungro_Virus,4,0.3402,0.7366,0.4473,25.94,train
LEAF_BACT_10563.jpg,Bacterial_Blight,0,0.4928,0.3832,0.4579,40.5,train
LEAF_BROW_10564.jpg,Brown_Spot,1,0.5387,0.2046,0.2308,47.92,train
LEAF_BROW_10565.jpg,Brown_Spot,1,0.367,0.3072,0.2442,47.57,train
LEAF_BROW_10566.jpg,Brown_Spot,1,0.4874,0.2356,0.1558,34.28,train
LEAF_HEAL_10567.jpg,Healthy_Leaf,3,0.7717,0.0264,0.0,11.75,val
LEAF_BACT_10568.jpg,Bacterial_Blight,0,0.452,0.308,0.2966,38.77,train
LEAF_LEAF_10569.jpg,Leaf_Blast,2,0.5315,0.3247,0.327,61.59,train
LEAF_HEAL_10570.jpg,Healthy_Leaf,3,0.8515,0.0798,0.0,13.2,train
LEAF_HEAL_10571.jpg,Healthy_Leaf,3,0.7651,0.0455,0.0,12.8,val
LEAF_BROW_10572.jpg,Brown_Spot,1,0.6078,0.2866,0.2072,48.93,train
LEAF_LEAF_10573.jpg,Leaf_Blast,2,0.4121,0.3471,0.1912,50.42,train
LEAF_BACT_10574.jpg,Bacterial_Blight,0,0.4732,0.4705,0.2646,44.54,val
LEAF_TUNG_10575.jpg,Tungro_Virus,4,0.2493,0.6877,0.4026,28.29,train
LEAF_HEAL_10576.jpg,Healthy_Leaf,3,0.7632,0.0489,0.0,10.2,train
